StartEndYear,Period,Area,Series code,Industry,Adjusted,Benchmark,No. of Employed
"2016","Annual","San Mateo County","06000000","Goods Producing","Not Adj","2020","43,500"
"2016","Annual","San Mateo County","07000000","Service Providing","Not Adj","2020","347,100"
"2016","Annual","San Mateo County","11000000","Total Farm","Not Adj","2020","1,800"
"2016","Annual","San Mateo County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","18,100"
"2016","Annual","San Mateo County","30000000","Manufacturing","Not Adj","2020","25,400"
"2016","Annual","San Mateo County","31000000","Durable Goods","Not Adj","2020","10,800"
"2016","Annual","San Mateo County","32000000","Nondurable Goods","Not Adj","2020","14,600"
"2016","Annual","San Mateo County","40000000","Trade, Transportation and Utilities","Not Adj","2020","76,400"
"2016","Annual","San Mateo County","41000000","Wholesale Trade","Not Adj","2020","12,100"
"2016","Annual","San Mateo County","42000000","Retail Trade","Not Adj","2020","33,900"
"2016","Annual","San Mateo County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","30,500"
"2016","Annual","San Mateo County","50000000","Information","Not Adj","2020","31,600"
"2016","Annual","San Mateo County","55000000","Financial Activities","Not Adj","2020","22,500"
"2016","Annual","San Mateo County","55520000","Finance and Insurance","Not Adj","2020","15,400"
"2016","Annual","San Mateo County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","7,100"
"2016","Annual","San Mateo County","60000000","Professional and Business Services","Not Adj","2020","81,700"
"2016","Annual","San Mateo County","60540000","Professional, Scientific and Technical S","Not Adj","2020","53,200"
"2016","Annual","San Mateo County","60550000","Management of Companies and Enterprises","Not Adj","2020","7,300"
"2016","Annual","San Mateo County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","21,200"
"2016","Annual","San Mateo County","65000000","Educational and Health Services","Not Adj","2020","45,000"
"2016","Annual","San Mateo County","65610000","Educational Services","Not Adj","2020","7,900"
"2016","Annual","San Mateo County","65620000","Health Care and Social Assistance","Not Adj","2020","37,200"
"2016","Annual","San Mateo County","70000000","Leisure and Hospitality","Not Adj","2020","42,600"
"2016","Annual","San Mateo County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","6,000"
"2016","Annual","San Mateo County","70720000","Accommodation and Food Service","Not Adj","2020","36,700"
"2016","Annual","San Mateo County","80000000","Other Services","Not Adj","2020","13,900"
"2016","Annual","San Mateo County","90000000","Government","Not Adj","2020","33,300"
"2016","Annual","San Mateo County","90910000","Federal Government","Not Adj","2020","3,800"
"2016","Annual","San Mateo County","90920000","State Government","Not Adj","2020","600"
"2016","Annual","San Mateo County","90930000","Local Government","Not Adj","2020","28,900"
"2015","Annual","San Mateo County","00000000","Total Nonfarm","Not Adj","2020","375,100"
"2015","Annual","San Mateo County","01000000","Total Wage and Salary","Not Adj","2020","376,900"
"2015","Annual","San Mateo County","06000000","Goods Producing","Not Adj","2020","42,800"
"2015","Annual","San Mateo County","07000000","Service Providing","Not Adj","2020","332,400"
"2015","Annual","San Mateo County","11000000","Total Farm","Not Adj","2020","1,800"
"2015","Annual","San Mateo County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","17,400"
"2015","Annual","San Mateo County","30000000","Manufacturing","Not Adj","2020","25,400"
"2015","Annual","San Mateo County","31000000","Durable Goods","Not Adj","2020","11,000"
"2015","Annual","San Mateo County","32000000","Nondurable Goods","Not Adj","2020","14,400"
"2015","Annual","San Mateo County","40000000","Trade, Transportation and Utilities","Not Adj","2020","74,100"
"2015","Annual","San Mateo County","41000000","Wholesale Trade","Not Adj","2020","12,200"
"2015","Annual","San Mateo County","42000000","Retail Trade","Not Adj","2020","33,700"
"2015","Annual","San Mateo County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","28,200"
"2015","Annual","San Mateo County","50000000","Information","Not Adj","2020","27,900"
"2015","Annual","San Mateo County","55000000","Financial Activities","Not Adj","2020","21,600"
"2015","Annual","San Mateo County","55520000","Finance and Insurance","Not Adj","2020","14,800"
"2015","Annual","San Mateo County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","6,800"
"2015","Annual","San Mateo County","60000000","Professional and Business Services","Not Adj","2020","76,200"
"2015","Annual","San Mateo County","60540000","Professional, Scientific and Technical S","Not Adj","2020","49,600"
"2015","Annual","San Mateo County","60550000","Management of Companies and Enterprises","Not Adj","2020","6,500"
"2015","Annual","San Mateo County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","20,100"
"2015","Annual","San Mateo County","65000000","Educational and Health Services","Not Adj","2020","44,100"
"2015","Annual","San Mateo County","65610000","Educational Services","Not Adj","2020","7,700"
"2015","Annual","San Mateo County","65620000","Health Care and Social Assistance","Not Adj","2020","36,400"
"2015","Annual","San Mateo County","70000000","Leisure and Hospitality","Not Adj","2020","42,200"
"2015","Annual","San Mateo County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","5,500"
"2015","Annual","San Mateo County","70720000","Accommodation and Food Service","Not Adj","2020","36,700"
"2015","Annual","San Mateo County","80000000","Other Services","Not Adj","2020","14,000"
"2015","Annual","San Mateo County","90000000","Government","Not Adj","2020","32,300"
"2015","Annual","San Mateo County","90910000","Federal Government","Not Adj","2020","3,800"
"2015","Annual","San Mateo County","90920000","State Government","Not Adj","2020","600"
"2015","Annual","San Mateo County","90930000","Local Government","Not Adj","2020","27,900"
"2014","Annual","San Mateo County","00000000","Total Nonfarm","Not Adj","2020","368,000"
"2014","Annual","San Mateo County","01000000","Total Wage and Salary","Not Adj","2020","369,800"
"2014","Annual","San Mateo County","06000000","Goods Producing","Not Adj","2020","41,200"
"2014","Annual","San Mateo County","07000000","Service Providing","Not Adj","2020","326,800"
"2014","Annual","San Mateo County","11000000","Total Farm","Not Adj","2020","1,800"
"2014","Annual","San Mateo County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","15,700"
"2014","Annual","San Mateo County","30000000","Manufacturing","Not Adj","2020","25,500"
"2014","Annual","San Mateo County","31000000","Durable Goods","Not Adj","2020","11,500"
"2014","Annual","San Mateo County","32000000","Nondurable Goods","Not Adj","2020","14,000"
"2014","Annual","San Mateo County","40000000","Trade, Transportation and Utilities","Not Adj","2020","74,300"
"2014","Annual","San Mateo County","41000000","Wholesale Trade","Not Adj","2020","11,600"
"2014","Annual","San Mateo County","42000000","Retail Trade","Not Adj","2020","34,900"
"2014","Annual","San Mateo County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","27,800"
"2014","Annual","San Mateo County","50000000","Information","Not Adj","2020","26,700"
"2014","Annual","San Mateo County","55000000","Financial Activities","Not Adj","2020","21,700"
"2014","Annual","San Mateo County","55520000","Finance and Insurance","Not Adj","2020","15,400"
"2014","Annual","San Mateo County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","6,300"
"2014","Annual","San Mateo County","60000000","Professional and Business Services","Not Adj","2020","75,200"
"2014","Annual","San Mateo County","60540000","Professional, Scientific and Technical S","Not Adj","2020","46,600"
"2014","Annual","San Mateo County","60550000","Management of Companies and Enterprises","Not Adj","2020","5,800"
"2014","Annual","San Mateo County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","22,800"
"2014","Annual","San Mateo County","65000000","Educational and Health Services","Not Adj","2020","43,000"
"2014","Annual","San Mateo County","65610000","Educational Services","Not Adj","2020","7,200"
"2014","Annual","San Mateo County","65620000","Health Care and Social Assistance","Not Adj","2020","35,800"
"2014","Annual","San Mateo County","70000000","Leisure and Hospitality","Not Adj","2020","40,900"
"2014","Annual","San Mateo County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","5,300"
"2014","Annual","San Mateo County","70720000","Accommodation and Food Service","Not Adj","2020","35,600"
"2014","Annual","San Mateo County","80000000","Other Services","Not Adj","2020","13,900"
"2014","Annual","San Mateo County","90000000","Government","Not Adj","2020","31,200"
"2014","Annual","San Mateo County","90910000","Federal Government","Not Adj","2020","3,700"
"2014","Annual","San Mateo County","90920000","State Government","Not Adj","2020","600"
"2014","Annual","San Mateo County","90930000","Local Government","Not Adj","2020","27,000"
"2013","Annual","San Mateo County","00000000","Total Nonfarm","Not Adj","2020","351,800"
"2013","Annual","San Mateo County","01000000","Total Wage and Salary","Not Adj","2020","353,500"
"2013","Annual","San Mateo County","06000000","Goods Producing","Not Adj","2020","40,000"
"2013","Annual","San Mateo County","07000000","Service Providing","Not Adj","2020","311,800"
"2013","Annual","San Mateo County","11000000","Total Farm","Not Adj","2020","1,700"
"2013","Annual","San Mateo County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","14,600"
"2013","Annual","San Mateo County","30000000","Manufacturing","Not Adj","2020","25,500"
"2013","Annual","San Mateo County","31000000","Durable Goods","Not Adj","2020","11,900"
"2013","Annual","San Mateo County","32000000","Nondurable Goods","Not Adj","2020","13,500"
"2013","Annual","San Mateo County","40000000","Trade, Transportation and Utilities","Not Adj","2020","72,300"
"2013","Annual","San Mateo County","41000000","Wholesale Trade","Not Adj","2020","11,200"
"2013","Annual","San Mateo County","42000000","Retail Trade","Not Adj","2020","34,100"
"2013","Annual","San Mateo County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","27,100"
"2013","Annual","San Mateo County","50000000","Information","Not Adj","2020","23,800"
"2013","Annual","San Mateo County","55000000","Financial Activities","Not Adj","2020","20,700"
"2013","Annual","San Mateo County","55520000","Finance and Insurance","Not Adj","2020","14,300"
"2013","Annual","San Mateo County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","6,300"
"2013","Annual","San Mateo County","60000000","Professional and Business Services","Not Adj","2020","71,200"
"2013","Annual","San Mateo County","60540000","Professional, Scientific and Technical S","Not Adj","2020","45,200"
"2013","Annual","San Mateo County","60550000","Management of Companies and Enterprises","Not Adj","2020","4,600"
"2013","Annual","San Mateo County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","21,500"
"2013","Annual","San Mateo County","65000000","Educational and Health Services","Not Adj","2020","40,500"
"2013","Annual","San Mateo County","65610000","Educational Services","Not Adj","2020","6,300"
"2013","Annual","San Mateo County","65620000","Health Care and Social Assistance","Not Adj","2020","34,200"
"2013","Annual","San Mateo County","70000000","Leisure and Hospitality","Not Adj","2020","39,400"
"2013","Annual","San Mateo County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","5,200"
"2013","Annual","San Mateo County","70720000","Accommodation and Food Service","Not Adj","2020","34,300"
"2013","Annual","San Mateo County","80000000","Other Services","Not Adj","2020","13,400"
"2013","Annual","San Mateo County","90000000","Government","Not Adj","2020","30,400"
"2013","Annual","San Mateo County","90910000","Federal Government","Not Adj","2020","3,600"
"2013","Annual","San Mateo County","90920000","State Government","Not Adj","2020","600"
"2013","Annual","San Mateo County","90930000","Local Government","Not Adj","2020","26,200"
"2012","Annual","San Mateo County","00000000","Total Nonfarm","Not Adj","2020","337,400"
"2012","Annual","San Mateo County","01000000","Total Wage and Salary","Not Adj","2020","339,000"
"2012","Annual","San Mateo County","06000000","Goods Producing","Not Adj","2020","38,400"
"2012","Annual","San Mateo County","07000000","Service Providing","Not Adj","2020","299,100"
"2012","Annual","San Mateo County","11000000","Total Farm","Not Adj","2020","1,600"
"2012","Annual","San Mateo County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","13,900"
"2012","Annual","San Mateo County","30000000","Manufacturing","Not Adj","2020","24,400"
"2012","Annual","San Mateo County","31000000","Durable Goods","Not Adj","2020","11,800"
"2012","Annual","San Mateo County","32000000","Nondurable Goods","Not Adj","2020","12,600"
"2012","Annual","San Mateo County","40000000","Trade, Transportation and Utilities","Not Adj","2020","70,300"
"2012","Annual","San Mateo County","41000000","Wholesale Trade","Not Adj","2020","11,500"
"2012","Annual","San Mateo County","42000000","Retail Trade","Not Adj","2020","33,200"
"2012","Annual","San Mateo County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","25,600"
"2012","Annual","San Mateo County","50000000","Information","Not Adj","2020","20,900"
"2012","Annual","San Mateo County","55000000","Financial Activities","Not Adj","2020","20,100"
"2012","Annual","San Mateo County","55520000","Finance and Insurance","Not Adj","2020","13,900"
"2012","Annual","San Mateo County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","6,200"
"2012","Annual","San Mateo County","60000000","Professional and Business Services","Not Adj","2020","69,800"
"2012","Annual","San Mateo County","60540000","Professional, Scientific and Technical S","Not Adj","2020","45,600"
"2012","Annual","San Mateo County","60550000","Management of Companies and Enterprises","Not Adj","2020","3,900"
"2012","Annual","San Mateo County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","20,300"
"2012","Annual","San Mateo County","65000000","Educational and Health Services","Not Adj","2020","38,100"
"2012","Annual","San Mateo County","65610000","Educational Services","Not Adj","2020","5,800"
"2012","Annual","San Mateo County","65620000","Health Care and Social Assistance","Not Adj","2020","32,300"
"2012","Annual","San Mateo County","70000000","Leisure and Hospitality","Not Adj","2020","36,800"
"2012","Annual","San Mateo County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","5,100"
"2012","Annual","San Mateo County","70720000","Accommodation and Food Service","Not Adj","2020","31,700"
"2012","Annual","San Mateo County","80000000","Other Services","Not Adj","2020","12,900"
"2012","Annual","San Mateo County","90000000","Government","Not Adj","2020","30,300"
"2012","Annual","San Mateo County","90910000","Federal Government","Not Adj","2020","3,700"
"2012","Annual","San Mateo County","90920000","State Government","Not Adj","2020","600"
"2012","Annual","San Mateo County","90930000","Local Government","Not Adj","2020","26,000"
"2011","Annual","San Mateo County","00000000","Total Nonfarm","Not Adj","2020","324,400"
"2011","Annual","San Mateo County","01000000","Total Wage and Salary","Not Adj","2020","325,900"
"2011","Annual","San Mateo County","06000000","Goods Producing","Not Adj","2020","39,100"
"2011","Annual","San Mateo County","07000000","Service Providing","Not Adj","2020","285,300"
"2011","Annual","San Mateo County","11000000","Total Farm","Not Adj","2020","1,600"
"2011","Annual","San Mateo County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","13,600"
"2011","Annual","San Mateo County","30000000","Manufacturing","Not Adj","2020","25,500"
"2011","Annual","San Mateo County","31000000","Durable Goods","Not Adj","2020","12,200"
"2011","Annual","San Mateo County","32000000","Nondurable Goods","Not Adj","2020","13,300"
"2011","Annual","San Mateo County","40000000","Trade, Transportation and Utilities","Not Adj","2020","68,500"
"2011","Annual","San Mateo County","41000000","Wholesale Trade","Not Adj","2020","11,100"
"2011","Annual","San Mateo County","42000000","Retail Trade","Not Adj","2020","33,200"
"2011","Annual","San Mateo County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","24,200"
"2011","Annual","San Mateo County","50000000","Information","Not Adj","2020","17,900"
"2011","Annual","San Mateo County","55000000","Financial Activities","Not Adj","2020","19,400"
"2011","Annual","San Mateo County","55520000","Finance and Insurance","Not Adj","2020","13,500"
"2011","Annual","San Mateo County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","5,900"
"2011","Annual","San Mateo County","60000000","Professional and Business Services","Not Adj","2020","64,100"
"2011","Annual","San Mateo County","60540000","Professional, Scientific and Technical S","Not Adj","2020","40,900"
"2011","Annual","San Mateo County","60550000","Management of Companies and Enterprises","Not Adj","2020","4,000"
"2011","Annual","San Mateo County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","19,200"
"2011","Annual","San Mateo County","65000000","Educational and Health Services","Not Adj","2020","37,200"
"2011","Annual","San Mateo County","65610000","Educational Services","Not Adj","2020","5,400"
"2011","Annual","San Mateo County","65620000","Health Care and Social Assistance","Not Adj","2020","31,800"
"2011","Annual","San Mateo County","70000000","Leisure and Hospitality","Not Adj","2020","35,500"
"2011","Annual","San Mateo County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","5,100"
"2011","Annual","San Mateo County","70720000","Accommodation and Food Service","Not Adj","2020","30,400"
"2011","Annual","San Mateo County","80000000","Other Services","Not Adj","2020","12,200"
"2011","Annual","San Mateo County","90000000","Government","Not Adj","2020","30,600"
"2011","Annual","San Mateo County","90910000","Federal Government","Not Adj","2020","3,800"
"2011","Annual","San Mateo County","90920000","State Government","Not Adj","2020","600"
"2011","Annual","San Mateo County","90930000","Local Government","Not Adj","2020","26,200"
"2010","Annual","San Mateo County","00000000","Total Nonfarm","Not Adj","2020","315,900"
"2010","Annual","San Mateo County","01000000","Total Wage and Salary","Not Adj","2020","317,700"
"2010","Annual","San Mateo County","06000000","Goods Producing","Not Adj","2020","39,000"
"2010","Annual","San Mateo County","07000000","Service Providing","Not Adj","2020","277,000"
"2010","Annual","San Mateo County","11000000","Total Farm","Not Adj","2020","1,700"
"2010","Annual","San Mateo County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","12,700"
"2010","Annual","San Mateo County","30000000","Manufacturing","Not Adj","2020","26,300"
"2010","Annual","San Mateo County","31000000","Durable Goods","Not Adj","2020","12,700"
"2010","Annual","San Mateo County","32000000","Nondurable Goods","Not Adj","2020","13,600"
"2010","Annual","San Mateo County","40000000","Trade, Transportation and Utilities","Not Adj","2020","68,500"
"2010","Annual","San Mateo County","41000000","Wholesale Trade","Not Adj","2020","11,200"
"2010","Annual","San Mateo County","42000000","Retail Trade","Not Adj","2020","32,800"
"2010","Annual","San Mateo County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","24,400"
"2010","Annual","San Mateo County","50000000","Information","Not Adj","2020","17,500"
"2010","Annual","San Mateo County","55000000","Financial Activities","Not Adj","2020","18,600"
"2010","Annual","San Mateo County","55520000","Finance and Insurance","Not Adj","2020","13,200"
"2010","Annual","San Mateo County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","5,400"
"2010","Annual","San Mateo County","60000000","Professional and Business Services","Not Adj","2020","60,000"
"2010","Annual","San Mateo County","60540000","Professional, Scientific and Technical S","Not Adj","2020","37,700"
"2010","Annual","San Mateo County","60550000","Management of Companies and Enterprises","Not Adj","2020","4,600"
"2010","Annual","San Mateo County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","17,700"
"2010","Annual","San Mateo County","65000000","Educational and Health Services","Not Adj","2020","36,100"
"2010","Annual","San Mateo County","65610000","Educational Services","Not Adj","2020","5,100"
"2010","Annual","San Mateo County","65620000","Health Care and Social Assistance","Not Adj","2020","31,000"
"2010","Annual","San Mateo County","70000000","Leisure and Hospitality","Not Adj","2020","33,800"
"2010","Annual","San Mateo County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","5,100"
"2010","Annual","San Mateo County","70720000","Accommodation and Food Service","Not Adj","2020","28,700"
"2010","Annual","San Mateo County","80000000","Other Services","Not Adj","2020","11,200"
"2010","Annual","San Mateo County","90000000","Government","Not Adj","2020","31,300"
"2010","Annual","San Mateo County","90910000","Federal Government","Not Adj","2020","4,000"
"2010","Annual","San Mateo County","90920000","State Government","Not Adj","2020","600"
"2010","Annual","San Mateo County","90930000","Local Government","Not Adj","2020","26,700"
"2020","Annual","Santa Barbara County","00000000","Total Nonfarm","Not Adj","2020","181,500"
"2020","Annual","Santa Barbara County","01000000","Total Wage and Salary","Not Adj","2020","206,200"
"2020","Annual","Santa Barbara County","05000000","Total Private","Not Adj","2020","144,800"
"2020","Annual","Santa Barbara County","06000000","Goods Producing","Not Adj","2020","21,400"
"2020","Annual","Santa Barbara County","07000000","Service Providing","Not Adj","2020","160,100"
"2020","Annual","Santa Barbara County","08000000","Private Service Providing","Not Adj","2020","123,400"
"2020","Annual","Santa Barbara County","10000000","Mining and Logging","Not Adj","2020","800"
"2020","Annual","Santa Barbara County","11000000","Total Farm","Not Adj","2020","24,800"
"2020","Annual","Santa Barbara County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","9,500"
"2020","Annual","Santa Barbara County","20000000","Construction","Not Adj","2020","8,800"
"2020","Annual","Santa Barbara County","30000000","Manufacturing","Not Adj","2020","11,900"
"2020","Annual","Santa Barbara County","31000000","Durable Goods","Not Adj","2020","8,500"
"2020","Annual","Santa Barbara County","40000000","Trade, Transportation and Utilities","Not Adj","2020","25,500"
"2020","Annual","Santa Barbara County","41000000","Wholesale Trade","Not Adj","2020","4,900"
"2020","Annual","Santa Barbara County","42000000","Retail Trade","Not Adj","2020","17,200"
"2020","Annual","Santa Barbara County","42445000","Food and Beverage Stores","Not Adj","2020","5,200"
"2020","Annual","Santa Barbara County","42448000","Clothing and Clothing Accessories Stores","Not Adj","2020","1,400"
"2020","Annual","Santa Barbara County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","3,300"
"2020","Annual","Santa Barbara County","50000000","Information","Not Adj","2020","3,900"
"2020","Annual","Santa Barbara County","55000000","Financial Activities","Not Adj","2020","6,700"
"2020","Annual","Santa Barbara County","55520000","Finance and Insurance","Not Adj","2020","3,800"
"2020","Annual","Santa Barbara County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","3,000"
"2020","Annual","Santa Barbara County","60000000","Professional and Business Services","Not Adj","2020","32,100"
"2020","Annual","Santa Barbara County","60540000","Professional, Scientific and Technical S","Not Adj","2020","11,900"
"2020","Annual","Santa Barbara County","60550000","Management of Companies and Enterprises","Not Adj","2020","2,900"
"2020","Annual","Santa Barbara County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","17,400"
"2020","Annual","Santa Barbara County","65000000","Educational and Health Services","Not Adj","2020","28,000"
"2020","Annual","Santa Barbara County","65610000","Educational Services","Not Adj","2020","2,800"
"2020","Annual","Santa Barbara County","65620000","Health Care and Social Assistance","Not Adj","2020","25,200"
"2020","Annual","Santa Barbara County","70000000","Leisure and Hospitality","Not Adj","2020","21,700"
"2020","Annual","Santa Barbara County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","2,700"
"2020","Annual","Santa Barbara County","70720000","Accommodation and Food Service","Not Adj","2020","19,000"
"2020","Annual","Santa Barbara County","70721000","Accommodation","Not Adj","2020","4,100"
"2020","Annual","Santa Barbara County","70722000","Food Services and Drinking Places","Not Adj","2020","14,800"
"2020","Annual","Santa Barbara County","80000000","Other Services","Not Adj","2020","5,600"
"2020","Annual","Santa Barbara County","90000000","Government","Not Adj","2020","36,600"
"2020","Annual","Santa Barbara County","90910000","Federal Government","Not Adj","2020","3,900"
"2020","Annual","Santa Barbara County","90920000","State Government","Not Adj","2020","10,800"
"2020","Annual","Santa Barbara County","90921611","State Government Education","Not Adj","2020","10,200"
"2020","Annual","Santa Barbara County","90922000","State Government Excluding Education","Not Adj","2020","600"
"2020","Annual","Santa Barbara County","90930000","Local Government","Not Adj","2020","21,900"
"2020","Annual","Santa Barbara County","90931611","Local Government Education","Not Adj","2020","10,800"
"2020","Annual","Santa Barbara County","90932000","Local Government Excluding Education","Not Adj","2020","11,100"
"2020","Annual","Santa Barbara County","90932994","Special Districts plus Indian Tribes","Not Adj","2020","3,600"
"2020","Annual","Santa Barbara County","90939012","County","Not Adj","2020","4,700"
"2020","Annual","Santa Barbara County","90939022","City","Not Adj","2020","2,800"
"2020","Annual","Santa Barbara County","90940000","State and Local Government","Not Adj","2020","32,700"
"2019","Annual","Santa Barbara County","00000000","Total Nonfarm","Not Adj","2020","194,000"
"2019","Annual","Santa Barbara County","01000000","Total Wage and Salary","Not Adj","2020","218,100"
"2019","Annual","Santa Barbara County","05000000","Total Private","Not Adj","2020","154,600"
"2019","Annual","Santa Barbara County","06000000","Goods Producing","Not Adj","2020","22,800"
"2019","Annual","Santa Barbara County","07000000","Service Providing","Not Adj","2020","171,100"
"2019","Annual","Santa Barbara County","08000000","Private Service Providing","Not Adj","2020","131,700"
"2019","Annual","Santa Barbara County","10000000","Mining and Logging","Not Adj","2020","1,100"
"2019","Annual","Santa Barbara County","11000000","Total Farm","Not Adj","2020","24,100"
"2019","Annual","Santa Barbara County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","9,900"
"2019","Annual","Santa Barbara County","20000000","Construction","Not Adj","2020","8,900"
"2019","Annual","Santa Barbara County","30000000","Manufacturing","Not Adj","2020","12,900"
"2019","Annual","Santa Barbara County","31000000","Durable Goods","Not Adj","2020","9,200"
"2019","Annual","Santa Barbara County","40000000","Trade, Transportation and Utilities","Not Adj","2020","27,200"
"2019","Annual","Santa Barbara County","41000000","Wholesale Trade","Not Adj","2020","5,100"
"2019","Annual","Santa Barbara County","42000000","Retail Trade","Not Adj","2020","18,600"
"2019","Annual","Santa Barbara County","42445000","Food and Beverage Stores","Not Adj","2020","5,200"
"2019","Annual","Santa Barbara County","42448000","Clothing and Clothing Accessories Stores","Not Adj","2020","1,900"
"2019","Annual","Santa Barbara County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","3,500"
"2019","Annual","Santa Barbara County","50000000","Information","Not Adj","2020","4,100"
"2019","Annual","Santa Barbara County","55000000","Financial Activities","Not Adj","2020","6,900"
"2019","Annual","Santa Barbara County","55520000","Finance and Insurance","Not Adj","2020","3,800"
"2019","Annual","Santa Barbara County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","3,100"
"2019","Annual","Santa Barbara County","60000000","Professional and Business Services","Not Adj","2020","29,700"
"2019","Annual","Santa Barbara County","60540000","Professional, Scientific and Technical S","Not Adj","2020","11,800"
"2019","Annual","Santa Barbara County","60550000","Management of Companies and Enterprises","Not Adj","2020","2,900"
"2019","Annual","Santa Barbara County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","15,100"
"2019","Annual","Santa Barbara County","65000000","Educational and Health Services","Not Adj","2020","28,400"
"2019","Annual","Santa Barbara County","65610000","Educational Services","Not Adj","2020","3,200"
"2019","Annual","Santa Barbara County","65620000","Health Care and Social Assistance","Not Adj","2020","25,200"
"2019","Annual","Santa Barbara County","70000000","Leisure and Hospitality","Not Adj","2020","29,000"
"2019","Annual","Santa Barbara County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","3,800"
"2019","Annual","Santa Barbara County","70720000","Accommodation and Food Service","Not Adj","2020","25,200"
"2019","Annual","Santa Barbara County","70721000","Accommodation","Not Adj","2020","6,000"
"2019","Annual","Santa Barbara County","70722000","Food Services and Drinking Places","Not Adj","2020","19,200"
"2019","Annual","Santa Barbara County","80000000","Other Services","Not Adj","2020","6,500"
"2019","Annual","Santa Barbara County","90000000","Government","Not Adj","2020","39,400"
"2019","Annual","Santa Barbara County","90910000","Federal Government","Not Adj","2020","3,500"
"2019","Annual","Santa Barbara County","90920000","State Government","Not Adj","2020","12,400"
"2019","Annual","Santa Barbara County","90921611","State Government Education","Not Adj","2020","11,800"
"2019","Annual","Santa Barbara County","90922000","State Government Excluding Education","Not Adj","2020","600"
"2019","Annual","Santa Barbara County","90930000","Local Government","Not Adj","2020","23,500"
"2019","Annual","Santa Barbara County","90931611","Local Government Education","Not Adj","2020","12,000"
"2019","Annual","Santa Barbara County","90932000","Local Government Excluding Education","Not Adj","2020","11,600"
"2019","Annual","Santa Barbara County","90932994","Special Districts plus Indian Tribes","Not Adj","2020","3,800"
"2019","Annual","Santa Barbara County","90939012","County","Not Adj","2020","4,700"
"2019","Annual","Santa Barbara County","90939022","City","Not Adj","2020","3,100"
"2019","Annual","Santa Barbara County","90940000","State and Local Government","Not Adj","2020","35,900"
"2018","Annual","Santa Barbara County","00000000","Total Nonfarm","Not Adj","2020","189,400"
"2018","Annual","Santa Barbara County","01000000","Total Wage and Salary","Not Adj","2020","212,300"
"2018","Annual","Santa Barbara County","05000000","Total Private","Not Adj","2020","150,400"
"2018","Annual","Santa Barbara County","06000000","Goods Producing","Not Adj","2020","22,700"
"2018","Annual","Santa Barbara County","07000000","Service Providing","Not Adj","2020","166,700"
"2018","Annual","Santa Barbara County","08000000","Private Service Providing","Not Adj","2020","127,700"
"2018","Annual","Santa Barbara County","10000000","Mining and Logging","Not Adj","2020","1,000"
"2018","Annual","Santa Barbara County","11000000","Total Farm","Not Adj","2020","22,900"
"2018","Annual","Santa Barbara County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","9,900"
"2018","Annual","Santa Barbara County","20000000","Construction","Not Adj","2020","8,800"
